url,used
https://www.transfermarkt.com/kang-in-lee/profil/spieler/557149,FALSE
https://www.transfermarkt.com/ousmane-dembele/profil/spieler/288230,FALSE
https://www.transfermarkt.com/ousmane-diomande/profil/spieler/974982,FALSE
https://www.transfermarkt.com/pablo-barrios/profil/spieler/775605,FALSE
https://www.transfermarkt.com/georgiy-sudakov/profil/spieler/623325,FALSE
https://www.transfermarkt.com/lewis-ferguson/profil/spieler/428563,FALSE
https://www.transfermarkt.com/pio-esposito/profil/spieler/930781,FALSE
https://www.transfermarkt.com/pau-cubarsi/profil/spieler/962110,FALSE
https://www.transfermarkt.com/malick-fofana/profil/spieler/743386,FALSE
https://www.transfermarkt.com/lewis-miley/profil/spieler/922769,FALSE
https://www.transfermarkt.com/pedri/profil/spieler/683840,FALSE
https://www.transfermarkt.com/axel-disasi/profil/spieler/386047,FALSE
https://www.transfermarkt.com/jean-philippe-mateta/profil/spieler/420002,FALSE
https://www.transfermarkt.com/pedro-neto/profil/spieler/487465,FALSE
https://www.transfermarkt.com/pedro-porro/profil/spieler/553875,FALSE
https://www.transfermarkt.com/brian-brobbey/profil/spieler/473169,FALSE
https://www.transfermarkt.com/kingsley-coman/profil/spieler/243714,FALSE
https://www.transfermarkt.com/phil-foden/profil/spieler/406635,FALSE
https://www.transfermarkt.com/piero-hincapie/profil/spieler/659813,FALSE
https://www.transfermarkt.com/jonathan-tah/profil/spieler/196357,FALSE
https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505,FALSE
https://www.transfermarkt.com/sam-beukema/profil/spieler/433984,FALSE
https://www.transfermarkt.com/takefusa-kubo/profil/spieler/405398,FALSE
https://www.transfermarkt.com/tyler-dibling/profil/spieler/866655,FALSE
https://www.transfermarkt.com/rafael-leao/profil/spieler/357164,FALSE
https://www.transfermarkt.com/jorgen-strand-larsen/profil/spieler/429983,FALSE
https://www.transfermarkt.com/lamine-camara/profil/spieler/918969,FALSE
https://www.transfermarkt.com/raphinha/profil/spieler/411295,FALSE
https://www.transfermarkt.com/rasmus-hojlund/profil/spieler/610442,FALSE
https://www.transfermarkt.com/raul-asencio/profil/spieler/935245,FALSE
https://www.transfermarkt.com/rayan-ait-nouri/profil/spieler/578391,FALSE
https://www.transfermarkt.com/rayan-cherki/profil/spieler/607223,FALSE
https://www.transfermarkt.com/nick-woltemade/profil/spieler/455661,FALSE
https://www.transfermarkt.com/dwight-mcneil/profil/spieler/584769,FALSE
https://www.transfermarkt.com/riccardo-calafiori/profil/spieler/502821,FALSE
https://www.transfermarkt.com/mats-wieffer/profil/spieler/415381,FALSE
https://www.transfermarkt.com/rico-lewis/profil/spieler/701057,FALSE
https://www.transfermarkt.com/eduard-spertsyan/profil/spieler/515744,FALSE
https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809,FALSE
https://www.transfermarkt.com/rodri/profil/spieler/357565,FALSE
https://www.transfermarkt.com/andre/profil/spieler/800176,FALSE
https://www.transfermarkt.com/noussair-mazraoui/profil/spieler/340456,FALSE
https://www.transfermarkt.com/rodrigo-mora/profil/spieler/957653,FALSE
https://www.transfermarkt.com/rodrygo/profil/spieler/412363,FALSE
https://www.transfermarkt.com/jack-hinshelwood/profil/spieler/867688,FALSE
https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,FALSE
https://www.transfermarkt.com/romeo-lavia/profil/spieler/628451,FALSE
https://www.transfermarkt.com/ronald-araujo/profil/spieler/480267,FALSE
https://www.transfermarkt.com/ruben-dias/profil/spieler/258004,FALSE
https://www.transfermarkt.com/kevin-danso/profil/spieler/263236,FALSE
https://www.transfermarkt.com/ryan-gravenberch/profil/spieler/478573,FALSE
https://www.transfermarkt.com/unai-simon/profil/spieler/262396,FALSE
https://www.transfermarkt.com/samu-aghehowa/profil/spieler/991268,FALSE
https://www.transfermarkt.com/iliman-ndiaye/profil/spieler/623570,FALSE
https://www.transfermarkt.com/mikkel-damsgaard/profil/spieler/540941,FALSE
https://www.transfermarkt.com/julian-brandt/profil/spieler/187492,FALSE
https://www.transfermarkt.com/sandro-tonali/profil/spieler/397033,FALSE
https://www.transfermarkt.com/santiago-castro/profil/spieler/849520,FALSE
https://www.transfermarkt.com/youssouf-fofana/profil/spieler/569598,FALSE
https://www.transfermarkt.com/savinho/profil/spieler/743591,FALSE
https://www.transfermarkt.com/scott-mctominay/profil/spieler/315969,FALSE
https://www.transfermarkt.com/fabio-vieira/profil/spieler/537598,FALSE
https://www.transfermarkt.com/matt-oriley/profil/spieler/406634,FALSE
https://www.transfermarkt.com/serhou-guirassy/profil/spieler/270541,FALSE
https://www.transfermarkt.com/denis-zakaria/profil/spieler/334526,FALSE
https://www.transfermarkt.com/hiroki-ito/profil/spieler/353892,FALSE
https://www.transfermarkt.com/arthur-theate/profil/spieler/368891,FALSE
https://www.transfermarkt.com/sven-botman/profil/spieler/361093,FALSE
https://www.transfermarkt.com/eder-militao/profil/spieler/401530,FALSE
https://www.transfermarkt.com/nuno-tavares/profil/spieler/535955,FALSE
https://www.transfermarkt.com/james-trafford/profil/spieler/566799,FALSE
https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518,FALSE
https://www.transfermarkt.com/pape-matar-sarr/profil/spieler/568693,FALSE
https://www.transfermarkt.com/renato-veiga/profil/spieler/805714,FALSE
https://www.transfermarkt.com/ermedin-demirovic/profil/spieler/335457,FALSE
https://www.transfermarkt.com/tijjani-reijnders/profil/spieler/460939,FALSE
https://www.transfermarkt.com/tino-livramento/profil/spieler/503981,FALSE
https://www.transfermarkt.com/yankuba-minteh/profil/spieler/1012534,FALSE
https://www.transfermarkt.com/tomas-araujo/profil/spieler/504087,FALSE
https://www.transfermarkt.com/simon-adingra/profil/spieler/658536,FALSE
https://www.transfermarkt.com/trent-alexander-arnold/profil/spieler/314353,FALSE
https://www.transfermarkt.com/noa-lang/profil/spieler/339332,FALSE
https://www.transfermarkt.com/emanuel-emegha/profil/spieler/559328,FALSE
https://www.transfermarkt.com/jean-clair-todibo/profil/spieler/605184,FALSE
https://www.transfermarkt.com/patrick-dorgu/profil/spieler/926952,FALSE
https://www.transfermarkt.com/vangelis-pavlidis/profil/spieler/324503,FALSE
https://www.transfermarkt.com/victor-boniface/profil/spieler/656681,FALSE
https://www.transfermarkt.com/victor-osimhen/profil/spieler/401923,FALSE
https://www.transfermarkt.com/viktor-gyokeres/profil/spieler/325443,FALSE
https://www.transfermarkt.com/vinicius-junior/profil/spieler/371998,FALSE
https://www.transfermarkt.com/mohamed-simakan/profil/spieler/666234,FALSE
https://www.transfermarkt.com/patrik-schick/profil/spieler/242086,FALSE
https://www.transfermarkt.com/vitinha/profil/spieler/487469,FALSE
https://www.transfermarkt.com/yeremy-pino/profil/spieler/568157,FALSE
https://www.transfermarkt.com/florentino/profil/spieler/357162,FALSE
https://www.transfermarkt.com/warren-zaire-emery/profil/spieler/810092,FALSE
https://www.transfermarkt.com/leandro-trossard/profil/spieler/144028,FALSE
https://www.transfermarkt.com/christos-tzolis/profil/spieler/451677,FALSE
https://www.transfermarkt.com/malcom/profil/spieler/323704,FALSE
https://www.transfermarkt.com/beto/profil/spieler/595809,FALSE
https://www.transfermarkt.com/brajan-gruda/profil/spieler/700106,FALSE
https://www.transfermarkt.com/william-saliba/profil/spieler/495666,FALSE
https://www.transfermarkt.com/willian-pacho/profil/spieler/661171,FALSE
https://www.transfermarkt.com/xavi-simons/profil/spieler/566931,FALSE
https://www.transfermarkt.com/gabriel-jesus/profil/spieler/363205,FALSE
https://www.transfermarkt.com/yann-bisseck/profil/spieler/441986,FALSE
https://www.transfermarkt.com/nathaniel-brown/profil/spieler/691892,FALSE
https://www.transfermarkt.com/yoane-wissa/profil/spieler/388165,FALSE
https://www.transfermarkt.com/mika-biereth/profil/spieler/565821,FALSE
https://www.transfermarkt.com/youri-tielemans/profil/spieler/249565,FALSE
https://www.transfermarkt.com/omari-hutchinson/profil/spieler/741238,FALSE
https://www.transfermarkt.com/jesus-rodriguez/profil/spieler/1190411,FALSE
https://www.transfermarkt.com/julio-enciso/profil/spieler/660867,FALSE
https://www.transfermarkt.com/edon-zhegrova/profil/spieler/496857,FALSE
https://www.transfermarkt.com/david-neres/profil/spieler/469822,FALSE
